date,store_id,sku,category,units_sold,inventory_level,units_ordered,price,promotion,weather,is_holiday
2024-02-15,S05,SKU003,Beverages,11,18,46,7.6,0,Rainy,0
2024-02-15,S05,SKU018,Household,9,15,21,18.9,0,Cold,0
2024-02-15,S05,SKU005,Snacks,9,31,0,1.63,1,Cold,0
2024-02-15,S05,SKU009,Snacks,7,38,0,14.55,0,Cold,0
2024-02-15,S05,SKU002,Household,8,10,16,17.66,0,Sunny,0
2024-02-16,S01,SKU011,Snacks,5,38,0,9.68,0,Hot,0
2024-02-16,S01,SKU013,Beverages,11,29,12,3.52,0,Sunny,0
2024-02-16,S01,SKU003,Snacks,3,9,38,6.58,0,Cloudy,0
2024-02-16,S01,SKU010,Beverages,9,33,0,19.7,0,Hot,0
2024-02-16,S01,SKU014,Frozen,8,19,15,19.66,0,Cold,0
2024-02-16,S01,SKU012,Beverages,5,5,46,10.36,0,Hot,0
2024-02-16,S02,SKU015,Snacks,4,35,0,16.52,0,Cloudy,0
2024-02-16,S02,SKU002,Beverages,6,45,0,6.3,0,Rainy,0
2024-02-16,S02,SKU010,Snacks,7,31,0,14.56,0,Hot,0
2024-02-16,S02,SKU006,Frozen,11,22,42,16.39,0,Sunny,0
2024-02-16,S02,SKU004,Dairy,0,14,37,1.55,0,Sunny,0
2024-02-16,S02,SKU001,Household,7,41,0,6.92,0,Sunny,0
2024-02-16,S03,SKU017,Dairy,9,24,13,5.56,1,Sunny,0
2024-02-16,S03,SKU009,Beverages,14,30,47,15.87,0,Sunny,0
2024-02-16,S03,SKU006,Beverages,3,16,25,8.89,0,Sunny,0
2024-02-16,S03,SKU012,Dairy,12,28,23,1.38,1,Hot,0
2024-02-16,S03,SKU005,Frozen,10,41,0,14.87,0,Hot,0
2024-02-16,S03,SKU020,Dairy,5,11,29,17.81,0,Sunny,0
2024-02-16,S04,SKU017,Household,5,20,20,3.58,0,Cloudy,0
2024-02-16,S04,SKU003,Dairy,11,14,35,12.77,0,Rainy,0
2024-02-16,S04,SKU009,Beverages,13,26,37,3.26,0,Cloudy,0
2024-02-16,S04,SKU019,Frozen,5,44,0,12.67,0,Cold,0
2024-02-16,S04,SKU016,Household,4,36,0,9.35,0,Hot,0
2024-02-16,S04,SKU008,Snacks,7,28,11,14.35,0,Sunny,0
2024-02-16,S05,SKU012,Household,14,22,14,6.53,1,Rainy,0
2024-02-16,S05,SKU006,Beverages,14,48,0,7.12,1,Cold,0
2024-02-16,S05,SKU009,Beverages,6,48,0,8.96,0,Hot,0
2024-02-16,S05,SKU004,Beverages,10,44,0,3.22,0,Hot,0
2024-02-16,S05,SKU017,Snacks,11,28,46,1.11,0,Cloudy,0
2024-02-16,S05,SKU016,Beverages,5,25,23,8.66,0,Rainy,0
2024-02-17,S01,SKU016,Beverages,10,31,0,12.55,1,Sunny,0
2024-02-17,S01,SKU012,Frozen,9,40,0,9.87,0,Cloudy,0
2024-02-17,S01,SKU013,Snacks,5,44,0,15.59,0,Cloudy,0
2024-02-17,S01,SKU005,Dairy,1,40,0,13.59,0,Rainy,0
2024-02-17,S01,SKU006,Beverages,4,40,0,4.71,0,Rainy,0
2024-02-17,S01,SKU015,Beverages,8,35,0,10.62,0,Sunny,0
2024-02-17,S02,SKU002,Beverages,3,15,31,12.3,0,Cloudy,0
2024-02-17,S02,SKU006,Dairy,5,25,43,9.59,0,Cloudy,0
2024-02-17,S02,SKU008,Dairy,7,22,23,2.66,0,Sunny,0
2024-02-17,S02,SKU017,Household,8,45,0,3.31,0,Cold,0
2024-02-17,S02,SKU020,Dairy,9,44,0,9.54,0,Cloudy,0
2024-02-17,S02,SKU007,Household,8,45,0,5.33,0,Sunny,0
2024-02-17,S03,SKU020,Snacks,10,12,31,2.27,0,Cold,0
2024-02-17,S03,SKU008,Household,5,41,0,12.41,0,Cloudy,0
2024-02-17,S03,SKU015,Snacks,6,36,0,5.97,0,Cold,0
2024-02-17,S03,SKU012,Frozen,12,37,0,11.27,1,Rainy,1
2024-02-17,S03,SKU016,Household,11,41,0,13.35,0,Cold,0
2024-02-17,S03,SKU013,Beverages,3,9,39,9.33,0,Sunny,0
2024-02-17,S04,SKU001,Snacks,8,28,43,7.21,0,Rainy,0
2024-02-17,S04,SKU013,Beverages,5,23,19,18.35,0,Sunny,0
2024-02-17,S04,SKU010,Snacks,8,41,0,1.34,0,Cold,0
2024-02-17,S04,SKU004,Beverages,12,38,0,14.8,1,Cold,1
2024-02-17,S04,SKU007,Snacks,10,26,12,4.65,1,Cold,0
2024-02-17,S04,SKU009,Household,7,18,37,16.57,0,Sunny,0
2024-02-17,S05,SKU012,Frozen,10,31,0,4.8,0,Cloudy,0
2024-02-17,S05,SKU015,Household,7,24,37,1.79,0,Cloudy,0
2024-02-17,S05,SKU003,Snacks,9,25,18,19.09,0,Hot,0
2024-02-17,S05,SKU004,Dairy,7,23,43,16.73,0,Rainy,0
2024-02-17,S05,SKU005,Frozen,5,41,0,15.44,0,Rainy,0
2024-02-17,S05,SKU011,Dairy,7,25,42,11.11,0,Cloudy,0
2024-02-18,S01,SKU009,Household,10,41,0,6.78,0,Cloudy,0
2024-02-18,S01,SKU008,Beverages,6,41,0,17.33,0,Cold,0
2024-02-18,S01,SKU003,Frozen,17,34,0,15.94,1,Hot,0
2024-02-18,S01,SKU007,Beverages,11,30,13,16.83,0,Hot,0
2024-02-18,S01,SKU005,Snacks,6,29,21,12.86,0,Sunny,0
2024-02-18,S01,SKU013,Frozen,7,40,0,4.17,0,Rainy,0
2024-02-18,S02,SKU004,Dairy,5,19,39,10.04,0,Rainy,0
2024-02-18,S02,SKU003,Snacks,12,39,0,14.3,0,Hot,0
2024-02-18,S02,SKU006,Frozen,4,49,0,13.21,0,Sunny,0
2024-02-18,S02,SKU010,Dairy,7,15,38,1.49,0,Hot,0
2024-02-18,S02,SKU002,Snacks,4,24,12,14.56,0,Cold,1
2024-02-18,S02,SKU020,Frozen,14,24,13,14.51,1,Hot,0
2024-02-18,S03,SKU018,Snacks,6,45,0,11.41,0,Cloudy,0
2024-02-18,S03,SKU020,Beverages,12,28,46,14.01,1,Hot,0
2024-02-18,S03,SKU008,Snacks,9,10,34,7.42,0,Cold,0
2024-02-18,S03,SKU004,Frozen,9,23,30,1.12,0,Rainy,0
2024-02-18,S03,SKU015,Beverages,12,31,0,12.32,0,Cold,0
2024-02-18,S03,SKU002,Dairy,4,49,0,6.27,0,Cloudy,0
2024-02-18,S04,SKU003,Snacks,14,49,0,15.94,0,Cold,0
2024-02-18,S04,SKU001,Dairy,5,20,26,18.06,0,Hot,0
2024-02-18,S04,SKU020,Frozen,7,28,46,15.28,0,Hot,0
2024-02-18,S04,SKU007,Household,5,36,0,10.2,0,Cloudy,0
2024-02-18,S04,SKU015,Frozen,11,20,27,19.13,1,Sunny,0
2024-02-18,S04,SKU013,Frozen,9,25,46,5.25,0,Cloudy,0
2024-02-18,S05,SKU006,Frozen,7,38,0,18.1,0,Cloudy,0
2024-02-18,S05,SKU012,Beverages,11,26,22,4.75,0,Sunny,0
2024-02-18,S05,SKU007,Household,7,36,0,11.45,1,Cold,0
2024-02-18,S05,SKU020,Dairy,9,28,11,12.79,0,Cold,0
2024-02-18,S05,SKU009,Household,17,28,36,10.52,0,Cloudy,0
2024-02-18,S05,SKU005,Beverages,6,19,47,9.36,0,Cold,0
2024-02-19,S01,SKU005,Household,12,29,10,19.22,0,Sunny,0
2024-02-19,S01,SKU014,Beverages,13,34,0,19.91,0,Rainy,0
2024-02-19,S01,SKU007,Frozen,8,26,35,9.45,0,Rainy,0
2024-02-19,S01,SKU017,Dairy,8,34,0,4.37,0,Sunny,0
2024-02-19,S01,SKU008,Frozen,6,15,22,18.26,0,Sunny,0
2024-02-19,S01,SKU011,Household,11,27,39,7.82,0,Cloudy,0
2024-02-19,S02,SKU016,Snacks,10,16,23,2.09,0,Hot,0
2024-02-19,S02,SKU012,Beverages,5,22,43,8.5,0,Cloudy,0
2024-02-19,S02,SKU017,Dairy,14,49,0,9.99,0,Cloudy,0
2024-02-19,S02,SKU011,Household,9,25,12,6.5,1,Cold,0
2024-02-19,S02,SKU013,Snacks,5,26,34,16.98,0,Rainy,0
2024-02-19,S02,SKU005,Beverages,7,20,26,9.13,0,Sunny,0
2024-02-19,S03,SKU009,Household,5,20,45,15.7,0,Hot,0
2024-02-19,S03,SKU002,Snacks,8,26,36,0.77,0,Hot,0
2024-02-19,S03,SKU016,Snacks,5,22,32,15.46,0,Rainy,0
2024-02-19,S03,SKU017,Beverages,8,20,46,10.62,0,Rainy,0
2024-02-19,S03,SKU012,Snacks,10,25,22,18.5,0,Cold,0
2024-02-19,S03,SKU013,Snacks,19,19,35,14.88,0,Cloudy,0
2024-02-19,S04,SKU009,Snacks,14,18,30,12.64,1,Cloudy,0
2024-02-19,S04,SKU018,Snacks,12,22,20,18.05,0,Cloudy,0
2024-02-19,S04,SKU002,Snacks,5,31,0,7.47,0,Hot,0
2024-02-19,S04,SKU008,Household,10,27,23,10.74,0,Sunny,0
2024-02-19,S04,SKU013,Dairy,15,28,45,5.32,1,Cold,0
2024-02-19,S04,SKU006,Dairy,4,26,27,5.24,1,Cloudy,0
2024-02-19,S05,SKU019,Frozen,6,16,44,1.41,0,Cloudy,0
2024-02-19,S05,SKU001,Household,5,46,0,18.1,0,Hot,0
2024-02-19,S05,SKU012,Dairy,9,26,40,6.48,0,Rainy,0
2024-02-19,S05,SKU005,Snacks,3,12,29,8.84,1,Rainy,0
2024-02-19,S05,SKU007,Frozen,8,27,13,14.18,0,Cloudy,0
2024-02-19,S05,SKU014,Beverages,11,30,35,12.26,0,Sunny,0
2024-02-20,S01,SKU003,Frozen,15,28,12,18.38,1,Cold,0
2024-02-20,S01,SKU002,Beverages,13,32,0,19.88,0,Rainy,0
2024-02-20,S01,SKU008,Dairy,14,36,0,13.36,0,Hot,0
2024-02-20,S01,SKU018,Household,11,35,0,16.57,0,Sunny,0
2024-02-20,S01,SKU001,Snacks,13,33,0,14.4,0,Cold,0
2024-02-20,S01,SKU009,Snacks,15,43,0,5.85,0,Rainy,0
2024-02-20,S02,SKU011,Household,5,30,38,4.8,0,Rainy,0
2024-02-20,S02,SKU006,Snacks,12,30,24,3.48,0,Hot,0
2024-02-20,S02,SKU020,Beverages,3,43,0,1.25,0,Rainy,0
2024-02-20,S02,SKU002,Household,7,41,0,1.02,0,Cloudy,0
2024-02-20,S02,SKU001,Dairy,10,29,44,13.82,0,Hot,0
2024-02-20,S02,SKU003,Beverages,4,42,0,11.81,0,Cloudy,0
2024-02-20,S03,SKU012,Snacks,9,21,48,2.75,0,Cold,0
2024-02-20,S03,SKU013,Snacks,7,18,25,11.2,0,Cloudy,0
2024-02-20,S03,SKU004,Frozen,6,40,0,3.35,0,Rainy,0
2024-02-20,S03,SKU011,Frozen,0,26,32,2.24,0,Cold,0
2024-02-20,S03,SKU010,Dairy,3,21,35,9.73,1,Cold,0
2024-02-20,S03,SKU006,Snacks,8,44,0,9.52,0,Hot,0
2024-02-20,S04,SKU018,Dairy,12,33,0,9.22,0,Hot,0
2024-02-20,S04,SKU012,Snacks,8,26,37,17.4,0,Cloudy,0
2024-02-20,S04,SKU008,Snacks,7,43,0,11.05,0,Cold,0
2024-02-20,S04,SKU006,Beverages,6,17,46,9.15,1,Cold,0
2024-02-20,S04,SKU013,Household,10,13,24,7.99,0,Cold,0
2024-02-20,S04,SKU005,Frozen,3,20,27,2.39,0,Cloudy,0
2024-02-20,S05,SKU019,Household,3,21,30,10.56,0,Cloudy,0
2024-02-20,S05,SKU002,Beverages,9,25,17,13.68,0,Hot,0
2024-02-20,S05,SKU006,Frozen,5,10,29,17.42,0,Sunny,0
2024-02-20,S05,SKU011,Snacks,13,31,0,0.68,1,Cold,0
2024-02-20,S05,SKU008,Dairy,11,21,47,5.81,0,Cold,0
2024-02-20,S05,SKU017,Beverages,7,16,31,17.41,0,Cold,0
2024-02-21,S01,SKU008,Dairy,10,30,10,6.52,0,Cloudy,0
2024-02-21,S01,SKU012,Frozen,8,26,38,4.53,0,Rainy,0
2024-02-21,S01,SKU011,Beverages,12,16,15,3.09,0,Rainy,0
2024-02-21,S01,SKU006,Dairy,7,14,41,7.34,0,Cold,0
2024-02-21,S01,SKU003,Snacks,11,39,0,19.83,1,Rainy,0
2024-02-21,S01,SKU014,Snacks,7,23,46,4.3,0,Hot,0
2024-02-21,S02,SKU003,Frozen,3,45,0,6.55,0,Cold,0
2024-02-21,S02,SKU012,Frozen,10,34,0,5.21,0,Rainy,0
2024-02-21,S02,SKU009,Frozen,9,49,0,3.33,0,Cold,0
2024-02-21,S02,SKU004,Snacks,2,10,42,10.35,0,Hot,0
2024-02-21,S02,SKU001,Frozen,1,30,11,16.79,0,Rainy,0
2024-02-21,S02,SKU016,Frozen,6,31,0,9.36,0,Rainy,0
2024-02-21,S03,SKU013,Frozen,10,33,0,1.5,0,Cold,0
2024-02-21,S03,SKU012,Household,7,39,0,2.29,0,Hot,0
2024-02-21,S03,SKU018,Snacks,8,43,0,8.17,0,Hot,0
2024-02-21,S03,SKU020,Snacks,6,46,0,17.1,0,Hot,0
2024-02-21,S03,SKU004,Frozen,9,30,44,3.77,1,Hot,0
2024-02-21,S03,SKU014,Beverages,1,15,27,9.53,1,Hot,0
2024-02-21,S04,SKU002,Beverages,5,8,28,12.94,0,Cloudy,0
2024-02-21,S04,SKU010,Dairy,3,19,20,5.53,0,Sunny,0
2024-02-21,S04,SKU001,Snacks,8,27,30,11.52,1,Cold,0
2024-02-21,S04,SKU011,Frozen,2,42,0,10.22,0,Sunny,0
2024-02-21,S04,SKU009,Snacks,8,44,0,10.28,0,Rainy,0
2024-02-21,S04,SKU020,Beverages,5,23,20,2.8,0,Sunny,0
2024-02-21,S05,SKU018,Snacks,11,26,12,3.83,0,Cloudy,0
2024-02-21,S05,SKU003,Household,11,28,43,6.76,0,Cloudy,0
2024-02-21,S05,SKU011,Frozen,11,41,0,5.96,0,Hot,0
2024-02-21,S05,SKU016,Snacks,13,33,0,11.69,0,Hot,0
2024-02-21,S05,SKU001,Beverages,6,17,45,4.48,0,Sunny,0
2024-02-21,S05,SKU007,Beverages,6,38,0,12.43,0,Cloudy,0
2024-02-22,S01,SKU011,Dairy,9,28,12,2.02,0,Sunny,0
2024-02-22,S01,SKU007,Dairy,15,38,0,5,0,Hot,0
2024-02-22,S01,SKU019,Snacks,9,23,37,8.74,0,Cold,0
2024-02-22,S01,SKU014,Beverages,12,25,18,18.55,0,Cold,0
2024-02-22,S01,SKU009,Beverages,13,44,0,13.99,1,Rainy,0
2024-02-22,S01,SKU020,Frozen,7,18,23,9.34,0,Hot,0
2024-02-22,S02,SKU019,Beverages,15,47,0,1.51,0,Cold,0
2024-02-22,S02,SKU018,Frozen,18,38,0,10.08,1,Cloudy,0
2024-02-22,S02,SKU016,Beverages,23,33,0,12.98,1,Hot,0
2024-02-22,S02,SKU005,Dairy,7,38,0,19.66,0,Sunny,0
2024-02-22,S02,SKU002,Household,4,40,0,17.14,0,Cloudy,0
2024-02-22,S02,SKU006,Frozen,11,44,0,2.07,0,Rainy,0
2024-02-22,S03,SKU007,Dairy,4,24,23,16.12,0,Hot,0
2024-02-22,S03,SKU004,Beverages,1,12,12,5.89,0,Hot,0
2024-02-22,S03,SKU001,Frozen,5,41,0,4.5,0,Cold,0
2024-02-22,S03,SKU020,Beverages,9,25,16,18.69,0,Cloudy,0
2024-02-22,S03,SKU006,Dairy,8,23,27,15.01,0,Rainy,0
2024-02-22,S03,SKU011,Frozen,9,29,39,17.2,0,Cold,0
2024-02-22,S04,SKU016,Dairy,6,48,0,1.33,0,Hot,0
2024-02-22,S04,SKU020,Frozen,8,36,0,2.38,0,Sunny,0
2024-02-22,S04,SKU009,Dairy,10,23,37,19.84,0,Cloudy,0
2024-02-22,S04,SKU003,Snacks,8,27,37,8.88,1,Hot,0
2024-02-22,S04,SKU013,Frozen,11,32,0,6.82,0,Sunny,0
2024-02-22,S04,SKU017,Beverages,6,24,21,18.33,0,Rainy,0
2024-02-22,S05,SKU009,Dairy,8,47,0,11.29,0,Cold,0
2024-02-22,S05,SKU015,Household,12,14,49,7.55,0,Cold,0
2024-02-22,S05,SKU019,Beverages,9,23,25,12.14,0,Rainy,0
2024-02-22,S05,SKU020,Snacks,4,43,0,15.45,0,Cloudy,0
2024-02-22,S05,SKU008,Beverages,11,45,0,8.4,0,Hot,0
2024-02-22,S05,SKU014,Beverages,12,29,40,13.63,1,Rainy,0
2024-02-23,S01,SKU012,Frozen,13,39,0,8.02,0,Hot,0
2024-02-23,S01,SKU018,Household,11,14,32,8.9,0,Cloudy,0
2024-02-23,S01,SKU014,Frozen,7,39,0,2.17,0,Cloudy,0
2024-02-23,S01,SKU008,Household,2,10,15,4.93,1,Cloudy,0
2024-02-23,S01,SKU002,Frozen,12,18,46,14.17,0,Cold,0
2024-02-23,S01,SKU019,Household,6,35,0,3.54,0,Cold,0
2024-02-23,S02,SKU008,Beverages,12,24,25,6.19,0,Cold,0
2024-02-23,S02,SKU016,Household,9,22,42,7.45,0,Hot,0
2024-02-23,S02,SKU010,Household,9,26,19,5.03,0,Hot,0
2024-02-23,S02,SKU003,Household,9,32,0,4.87,0,Rainy,0
2024-02-23,S02,SKU013,Household,9,14,35,5.53,0,Hot,0
2024-02-23,S02,SKU015,Household,6,42,0,8.02,1,Cloudy,0
2024-02-23,S03,SKU005,Snacks,6,23,17,6.09,0,Sunny,0
2024-02-23,S03,SKU004,Snacks,8,46,0,14.57,0,Rainy,0
2024-02-23,S03,SKU015,Beverages,2,15,32,8.2,0,Sunny,0
2024-02-23,S03,SKU006,Frozen,8,23,40,9.3,1,Cloudy,0
2024-02-23,S03,SKU017,Beverages,9,18,32,9.56,0,Hot,0
2024-02-23,S03,SKU019,Frozen,6,16,17,12.87,0,Cloudy,0
2024-02-23,S04,SKU007,Frozen,8,33,0,18.62,0,Rainy,0
2024-02-23,S04,SKU005,Household,6,45,0,12.31,0,Cold,0
2024-02-23,S04,SKU009,Frozen,10,27,36,4.97,0,Cloudy,0
2024-02-23,S04,SKU011,Household,13,41,0,13.15,0,Sunny,0
2024-02-23,S04,SKU003,Dairy,8,44,0,9.71,0,Rainy,0
2024-02-23,S04,SKU002,Dairy,9,46,0,3.8,0,Rainy,0
2024-02-23,S05,SKU017,Frozen,7,26,14,4.27,0,Rainy,0
2024-02-23,S05,SKU015,Snacks,10,30,13,8.01,0,Hot,0
2024-02-23,S05,SKU001,Snacks,10,49,0,14.8,1,Rainy,0
2024-02-23,S05,SKU020,Household,6,26,41,11.77,0,Cloudy,0
2024-02-23,S05,SKU014,Household,2,49,0,7.25,0,Cold,0
2024-02-23,S05,SKU002,Household,7,33,0,2.7,0,Rainy,0
2024-02-24,S01,SKU004,Frozen,10,34,0,18.74,0,Cold,0
2024-02-24,S01,SKU020,Frozen,5,16,38,15.63,0,Cloudy,0
2024-02-24,S01,SKU019,Frozen,10,15,28,5.02,0,Cloudy,1
2024-02-24,S01,SKU010,Dairy,11,25,28,11.81,0,Hot,0
2024-02-24,S01,SKU012,Household,13,29,48,14.57,0,Rainy,0
2024-02-24,S01,SKU015,Frozen,1,42,0,3.36,0,Hot,1
2024-02-24,S02,SKU011,Dairy,6,16,18,10.91,0,Cloudy,1
2024-02-24,S02,SKU008,Dairy,4,40,0,7.29,0,Rainy,0
2024-02-24,S02,SKU002,Frozen,6,40,0,16.68,0,Cloudy,0
2024-02-24,S02,SKU016,Beverages,6,24,18,8.53,0,Hot,0
2024-02-24,S02,SKU009,Snacks,5,46,0,10.83,0,Sunny,0
2024-02-24,S02,SKU015,Frozen,13,23,11,15.91,0,Cloudy,0
2024-02-24,S03,SKU011,Snacks,10,18,34,12.9,0,Hot,0
2024-02-24,S03,SKU009,Frozen,18,37,0,12.98,1,Rainy,0
2024-02-24,S03,SKU014,Household,6,11,32,7.96,0,Rainy,0
2024-02-24,S03,SKU003,Beverages,6,25,18,2.41,0,Sunny,0
2024-02-24,S03,SKU007,Snacks,3,48,0,1.32,0,Cold,0
2024-02-24,S03,SKU008,Household,10,19,25,1.8,0,Cloudy,0
2024-02-24,S04,SKU017,Snacks,9,30,19,16.78,0,Cloudy,0
2024-02-24,S04,SKU019,Snacks,12,33,0,1.16,1,Cloudy,1
2024-02-24,S04,SKU001,Beverages,8,36,0,18.32,0,Hot,0
2024-02-24,S04,SKU006,Snacks,9,34,0,1.2,0,Sunny,0
2024-02-24,S04,SKU007,Frozen,4,29,26,3.87,0,Cold,0
2024-02-24,S04,SKU015,Beverages,11,22,35,7.67,0,Sunny,0
2024-02-24,S05,SKU008,Frozen,17,17,41,18.66,0,Sunny,0
2024-02-24,S05,SKU012,Dairy,15,35,0,4.36,0,Sunny,0
2024-02-24,S05,SKU016,Dairy,4,46,0,15.36,0,Cloudy,0
2024-02-24,S05,SKU015,Beverages,5,32,0,10.66,0,Cold,0
2024-02-24,S05,SKU006,Frozen,9,20,43,19.33,0,Sunny,1
2024-02-24,S05,SKU014,Household,6,18,31,17.48,0,Hot,0
2024-02-25,S01,SKU007,Frozen,5,41,0,15.52,0,Sunny,0
2024-02-25,S01,SKU008,Beverages,6,48,0,9.67,0,Rainy,0
2024-02-25,S01,SKU019,Snacks,7,19,48,11.09,0,Sunny,0
2024-02-25,S01,SKU020,Household,11,40,0,7.4,0,Sunny,0
2024-02-25,S01,SKU009,Snacks,8,12,22,4.84,0,Rainy,0
2024-02-25,S01,SKU011,Dairy,8,12,14,15.76,0,Rainy,0
2024-02-25,S02,SKU009,Snacks,13,48,0,11.61,0,Cloudy,0
2024-02-25,S02,SKU014,Household,7,25,42,4.96,0,Cold,0
2024-02-25,S02,SKU013,Frozen,2,48,0,19.38,0,Hot,0
2024-02-25,S02,SKU012,Beverages,6,42,0,12.34,0,Sunny,0
2024-02-25,S02,SKU015,Dairy,8,27,14,16.3,0,Cold,0
2024-02-25,S02,SKU005,Household,9,21,45,2.48,0,Sunny,0
2024-02-25,S03,SKU010,Dairy,9,35,0,7.47,0,Rainy,0
2024-02-25,S03,SKU004,Dairy,3,49,0,7.85,1,Sunny,0
2024-02-25,S03,SKU016,Dairy,8,17,10,17.24,0,Cold,0
2024-02-25,S03,SKU003,Household,2,18,23,9.69,0,Sunny,0
2024-02-25,S03,SKU011,Beverages,9,38,0,4.34,0,Rainy,0
2024-02-25,S03,SKU005,Household,5,14,43,2.02,0,Rainy,0
2024-02-25,S04,SKU011,Frozen,5,17,37,2.52,0,Rainy,0
2024-02-25,S04,SKU005,Beverages,16,19,49,7.07,0,Hot,0
2024-02-25,S04,SKU001,Household,2,17,42,8.88,0,Rainy,0
2024-02-25,S04,SKU016,Dairy,11,36,0,10.88,1,Hot,0
2024-02-25,S04,SKU010,Snacks,16,34,0,17.18,0,Hot,0
2024-02-25,S04,SKU019,Frozen,4,37,0,19.79,0,Sunny,0
2024-02-25,S05,SKU012,Beverages,0,41,0,16.7,0,Sunny,0
2024-02-25,S05,SKU017,Dairy,8,21,41,3.3,0,Cold,0
2024-02-25,S05,SKU010,Household,10,34,0,0.83,0,Hot,0
2024-02-25,S05,SKU006,Snacks,9,41,0,17.89,0,Cold,0
2024-02-25,S05,SKU019,Dairy,5,16,31,14.67,0,Hot,0
2024-02-25,S05,SKU005,Snacks,7,21,14,6.01,0,Cold,0
2024-02-26,S01,SKU010,Dairy,7,27,27,13.12,0,Sunny,0
2024-02-26,S01,SKU014,Frozen,11,40,0,10.26,0,Rainy,0
2024-02-26,S01,SKU011,Beverages,8,22,46,12.66,0,Sunny,0
2024-02-26,S01,SKU012,Frozen,7,28,24,3.24,0,Sunny,0
2024-02-26,S01,SKU009,Beverages,8,34,0,13.88,0,Hot,0
2024-02-26,S01,SKU020,Household,4,16,29,13.76,0,Hot,0
2024-02-26,S02,SKU019,Frozen,12,26,38,2.52,0,Rainy,0
2024-02-26,S02,SKU003,Household,7,42,0,1.32,0,Cloudy,0
2024-02-26,S02,SKU016,Dairy,11,37,0,13.74,0,Hot,0
2024-02-26,S02,SKU007,Frozen,8,41,0,8.01,0,Sunny,0
2024-02-26,S02,SKU004,Beverages,11,42,0,8.4,0,Cloudy,0
2024-02-26,S02,SKU014,Snacks,13,24,25,19.44,1,Rainy,0
2024-02-26,S03,SKU005,Dairy,9,37,0,8.62,0,Rainy,0
2024-02-26,S03,SKU007,Snacks,3,23,44,8.35,0,Rainy,0
2024-02-26,S03,SKU011,Beverages,7,20,16,0.61,0,Hot,0
2024-02-26,S03,SKU014,Frozen,6,15,25,14.95,0,Hot,0
2024-02-26,S03,SKU015,Dairy,6,45,0,4.39,0,Hot,0
2024-02-26,S03,SKU003,Snacks,4,38,0,14.01,0,Rainy,0
2024-02-26,S04,SKU011,Snacks,9,27,19,13.18,0,Cold,0
2024-02-26,S04,SKU002,Household,3,18,48,15.46,0,Rainy,0
2024-02-26,S04,SKU001,Snacks,9,33,0,4.66,0,Rainy,0
2024-02-26,S04,SKU015,Frozen,5,8,27,0.62,0,Cloudy,0
2024-02-26,S04,SKU009,Beverages,9,26,28,12.48,1,Cloudy,0
2024-02-26,S04,SKU004,Snacks,23,24,43,19.96,1,Hot,0
2024-02-26,S05,SKU020,Frozen,5,28,28,13.45,0,Hot,0
2024-02-26,S05,SKU014,Beverages,2,29,24,15.59,0,Rainy,0
2024-02-26,S05,SKU019,Beverages,4,46,0,14.75,0,Cold,0
2024-02-26,S05,SKU013,Household,8,19,49,10.3,0,Cloudy,0
2024-02-26,S05,SKU018,Snacks,6,25,21,9.89,0,Rainy,0
2024-02-26,S05,SKU008,Dairy,6,13,38,12.61,0,Rainy,0
2024-02-27,S01,SKU001,Beverages,10,24,37,6.31,0,Cloudy,0
2024-02-27,S01,SKU011,Snacks,7,24,44,19.31,0,Cold,0
2024-02-27,S01,SKU017,Snacks,8,17,22,7.78,0,Rainy,0
2024-02-27,S01,SKU007,Dairy,6,31,0,2.66,0,Cold,0
2024-02-27,S01,SKU020,Dairy,9,26,48,12.38,0,Hot,0
2024-02-27,S01,SKU019,Snacks,3,14,39,5.36,0,Rainy,0
2024-02-27,S02,SKU004,Beverages,5,42,0,17.07,0,Cloudy,0
2024-02-27,S02,SKU013,Dairy,3,25,13,7.76,0,Hot,0
2024-02-27,S02,SKU017,Dairy,7,13,23,6.54,0,Cold,0
2024-02-27,S02,SKU010,Frozen,9,32,0,13.9,0,Sunny,0
2024-02-27,S02,SKU006,Household,5,26,36,18.92,0,Rainy,0
2024-02-27,S02,SKU002,Household,6,38,0,11.43,0,Cloudy,0
2024-02-27,S03,SKU017,Frozen,6,37,0,8.47,1,Rainy,0
2024-02-27,S03,SKU011,Dairy,8,30,48,8.74,1,Cold,0
2024-02-27,S03,SKU014,Snacks,11,42,0,8.24,0,Sunny,0
2024-02-27,S03,SKU005,Snacks,9,18,10,1.26,1,Cold,0
2024-02-27,S03,SKU019,Frozen,4,9,21,7.85,0,Cold,0
2024-02-27,S03,SKU015,Beverages,7,39,0,18.24,0,Cloudy,0
2024-02-27,S04,SKU008,Household,5,17,21,6.37,0,Cloudy,0
2024-02-27,S04,SKU020,Snacks,9,24,46,3.92,0,Cold,0
2024-02-27,S04,SKU005,Beverages,8,38,0,8.52,0,Hot,0
2024-02-27,S04,SKU007,Dairy,16,32,0,18.44,0,Cold,0
2024-02-27,S04,SKU001,Beverages,11,37,0,8.51,0,Rainy,0
2024-02-27,S04,SKU010,Frozen,3,34,0,16.9,0,Sunny,0
2024-02-27,S05,SKU009,Beverages,13,22,20,4.75,0,Cloudy,0
2024-02-27,S05,SKU018,Beverages,3,16,37,19.6,0,Sunny,0
2024-02-27,S05,SKU002,Beverages,4,14,14,1.88,0,Sunny,0
